district_name,district_code,school_name,school_code,hire_or_experience_date,experience_years
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,12.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,15.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,15.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,16.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,17.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,17.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,19.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,23.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,25.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,26.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,26.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,26.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,27.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,27.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,28.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,28.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,28.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,29.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,32.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,33.0
Chula Vista Elementary,68023,Olympic View Elementary,6113021,,34.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,1.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,1.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,2.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,2.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,3.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,4.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,6.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,6.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,6.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,6.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,7.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,7.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,8.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,8.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,8.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,9.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,9.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,9.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,11.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,12.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,12.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,12.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,13.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,13.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,14.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,14.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,15.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,15.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,15.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,17.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,21.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,22.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,26.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,29.0
Chula Vista Elementary,68023,Otay Elementary,6095038,,30.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,1.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,1.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,1.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,1.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,2.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,9.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,9.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,15.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,17.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,17.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,19.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,20.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,23.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,24.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,26.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,26.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,28.0
Chula Vista Elementary,68023,Palomar Elementary,6037972,,28.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,1.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,1.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,1.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,3.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,5.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,6.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,8.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,9.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,11.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,13.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,13.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,14.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,15.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,15.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,20.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,21.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,23.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,23.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,23.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,27.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,30.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,30.0
Chula Vista Elementary,68023,Parkview Elementary,6066971,,
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,1.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,1.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,2.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,5.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,5.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,6.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,6.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,6.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,7.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,7.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,7.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,8.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,8.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,9.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,9.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,9.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,9.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,10.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,10.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,10.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,10.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,11.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,13.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,14.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,15.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,19.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,20.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,22.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,22.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,23.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,23.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,27.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,28.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,31.0
Chula Vista Elementary,68023,Rice (Lilian J.) Elementary,6037931,,40.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,1.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,1.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,1.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,1.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,2.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,5.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,7.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,7.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,7.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,9.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,9.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,13.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,13.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,13.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,14.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,15.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,16.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,17.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,17.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,17.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,18.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,18.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,19.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,20.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,22.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,23.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,23.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,25.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,25.0
Chula Vista Elementary,68023,Rogers (Greg) Elementary,6037857,,28.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,1.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,3.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,6.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,8.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,10.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,10.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,11.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,15.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,15.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,16.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,16.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,16.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,17.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,18.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,18.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,19.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,20.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,23.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,24.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,25.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,26.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,26.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,26.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,27.0
Chula Vista Elementary,68023,Rohr (Fred H.) Elementary,6037840,,28.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,3.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,5.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,6.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,7.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,8.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,8.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,9.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,10.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,10.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,10.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,10.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,15.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,15.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,17.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,18.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,19.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,20.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,20.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,20.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,22.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,23.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,23.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,24.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,24.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,25.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,25.0
Chula Vista Elementary,68023,Rosebank Elementary,6037998,,26.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,1.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,1.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,3.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,3.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,6.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,6.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,6.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,8.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,9.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,9.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,9.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,9.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,10.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,11.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,11.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,12.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,14.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,15.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,16.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,16.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,16.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,17.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,17.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,17.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,17.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,17.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,18.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,18.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,18.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,18.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,18.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,18.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,19.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,19.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,19.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,22.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,22.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,23.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,27.0
Chula Vista Elementary,68023,Salt Creek Elementary,0105965,,28.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,1.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,2.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,5.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,5.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,6.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,7.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,7.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,7.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,8.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,9.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,10.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,10.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,11.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,13.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,15.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,15.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,17.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,17.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,19.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,23.0
Chula Vista Elementary,68023,Silver Wing Elementary,6038004,,30.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,1.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,1.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,1.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,4.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,5.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,7.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,7.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,9.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,11.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,11.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,13.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,14.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,15.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,15.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,16.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,17.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,18.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,20.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,22.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,22.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,22.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,22.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,24.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,26.0
Chula Vista Elementary,68023,Sunnyside Elementary,6038012,,34.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,1.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,5.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,5.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,6.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,7.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,8.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,8.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,8.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,9.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,9.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,10.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,12.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,12.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,13.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,14.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,17.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,17.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,17.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,18.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,19.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,22.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,24.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,24.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,25.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,26.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,26.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,36.0
Chula Vista Elementary,68023,Tiffany (Burton C.) Elementary,6095020,,37.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,1.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,2.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,3.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,3.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,4.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,4.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,8.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,8.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,9.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,9.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,9.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,10.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,10.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,13.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,15.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,18.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,19.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,19.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,19.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,19.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,19.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,19.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,22.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,23.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,28.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,30.0
Chula Vista Elementary,68023,Valle Lindo Elementary,6038020,,32.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,1.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,1.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,3.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,3.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,4.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,4.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,7.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,7.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,7.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,8.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,9.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,10.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,10.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,11.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,11.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,11.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,11.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,12.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,13.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,13.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,14.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,14.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,16.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,19.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,20.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,23.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,24.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,26.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,28.0
Chula Vista Elementary,68023,Valley Vista Elementary,6038038,,33.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,1.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,1.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,3.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,6.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,6.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,7.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,9.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,10.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,10.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,11.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,11.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,12.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,13.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,15.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,16.0
Chula Vista Elementary,68023,Veterans Elementary,0108662,,16.0
