"date","county","hospitalized_covid_confirmed_patients","hospitalized_suspected_covid_patients","hospitalized_covid_patients","all_hospital_beds","icu_covid_confirmed_patients","icu_suspected_covid_patients","icu_available_beds"
2023-12-01,"Trinity",0,0,0,NA,0,NA,0
2023-12-01,"Tulare",382,0,0,434,44,NA,747
2023-12-01,"Tuolumne",54,0,0,NA,2,NA,59
2023-12-01,"Ventura",1331,64,401,11346,158,NA,1645
2023-12-01,"Yolo",158,0,124,2268,42,NA,76
2023-12-01,"Yuba",163,0,0,NA,18,NA,299
2024-01-01,"Alameda",2180,1282,3043,39180,213,NA,2280
2024-01-01,"Amador",52,0,52,1100,14,NA,22
2024-01-01,"Butte",117,0,48,3140,7,NA,280
2024-01-01,"Calaveras",0,0,0,NA,0,NA,94
2024-01-01,"Colusa",0,0,0,620,0,NA,0
2024-01-01,"Contra Costa",1459,930,2258,22261,144,NA,1235
2024-01-01,"Del Norte",14,0,14,1110,7,NA,29
2024-01-01,"El Dorado",74,0,0,NA,12,NA,152
2024-01-01,"Fresno",1803,460,680,21605,221,NA,1110
2024-01-01,"Glenn",43,0,0,759,0,NA,0
2024-01-01,"Humboldt",88,0,88,4040,3,NA,234
2024-01-01,"Imperial",134,0,0,NA,21,NA,170
2024-01-01,"Inyo",17,0,0,NA,5,NA,66
2024-01-01,"Kern",554,0,0,1443,74,NA,303
2024-01-01,"Kings",77,0,0,NA,3,NA,20
2024-01-01,"Lake",65,0,50,560,10,NA,18
2024-01-01,"Lassen",4,0,4,NA,0,NA,0
2024-01-01,"Los Angeles",15312,862,10150,205793,1713,NA,19246
2024-01-01,"Madera",89,0,0,NA,0,NA,67
2024-01-01,"Marin",260,313,568,6529,27,NA,111
2024-01-01,"Mariposa",0,0,0,NA,0,NA,0
2024-01-01,"Mendocino",74,0,0,NA,15,NA,94
2024-01-01,"Merced",136,0,14,842,16,NA,93
2024-01-01,"Modoc",0,0,0,NA,0,NA,0
2024-01-01,"Mono",5,0,5,340,0,NA,25
2024-01-01,"Monterey",267,0,0,300,3,NA,319
2024-01-01,"Napa",103,0,83,2589,34,NA,73
2024-01-01,"Nevada",144,0,0,NA,23,NA,85
2024-01-01,"Orange",3654,75,3129,52614,427,NA,3565
2024-01-01,"Placer",1275,679,1954,17041,137,NA,229
2024-01-01,"Plumas",0,0,0,NA,0,NA,0
2024-01-01,"Riverside",2427,75,1734,30071,342,NA,3305
2024-01-01,"Sacramento",2289,1057,2249,19897,276,NA,878
2024-01-01,"San Benito",20,0,0,NA,2,NA,9
2024-01-01,"San Bernardino",2746,99,2090,41017,381,NA,4559
2024-01-01,"San Diego",4514,1952,5698,48933,547,NA,6271
2024-01-01,"San Francisco",1540,75,593,19001,196,NA,1599
2024-01-01,"San Joaquin",642,119,274,2335,123,NA,266
2024-01-01,"San Luis Obispo",171,9,112,0,3,NA,822
2024-01-01,"San Mateo",690,460,990,9070,87,NA,597
2024-01-01,"Santa Barbara",395,0,0,6640,28,NA,459
2024-01-01,"Santa Clara",3056,658,2449,53487,313,NA,2414
2024-01-01,"Santa Cruz",178,0,178,581,0,NA,177
2024-01-01,"Shasta",302,18,36,2685,44,NA,-23
2024-01-01,"Siskiyou",8,0,0,NA,3,NA,57
2024-01-01,"Solano",804,706,1399,9088,34,NA,483
2024-01-01,"Sonoma",567,425,979,11297,72,NA,283
2024-01-01,"Stanislaus",678,408,1072,11498,79,NA,1332
2024-01-01,"Sutter",0,0,0,280,0,NA,0
2024-01-01,"Tehama",42,0,0,NA,3,NA,80
2024-01-01,"Trinity",0,0,0,NA,0,NA,0
2024-01-01,"Tulare",271,0,0,280,22,NA,285
2024-01-01,"Tuolumne",40,0,0,NA,0,NA,58
2024-01-01,"Ventura",1120,34,287,7320,170,NA,1060
2024-01-01,"Yolo",114,0,88,1464,24,NA,20
2024-01-01,"Yuba",79,0,0,NA,14,NA,190
