"player_name","player_id","season","season_type","team","poss","mp","raptor_total","raptor_offense","raptor_defense","war_total","war_reg_season","war_playoffs","pace_impact"
"Josh Jackson","jacksjo02",2022,"RS","DET",1478,707,-2.8636227638005,-1.60723279968898,-1.25638996411152,-0.0413020205885062,-0.0413020205885062,0,0.773461712199784
"Josh Jackson","jacksjo02",2022,"RS","SAC",257,123,-4.21924326636467,-6.43214162692662,2.21289836056195,-0.0932571790643699,-0.0932571790643699,0,1.14470235904295
"Justin Jackson","jacksju01",2018,"RS","SAC",3057,1506,-3.733709833,-2.295896928,-1.437812905,-0.752737848,-0.752737848,0,-0.407710296
"Justin Jackson","jacksju01",2019,"RS","DAL",1114,531,-0.495008437,0.484742506,-0.979750943,0.608473313,0.608473313,0,-0.407116333
"Justin Jackson","jacksju01",2019,"RS","SAC",2366,1083,-2.280304295,-1.304024271,-0.976280024,0.258106873,0.258106873,0,-0.558357812
"Justin Jackson","jacksju01",2020,"RS","DAL",2214,1045,-3.57094471297692,-1.10768098765744,-2.46326372531948,-0.433943115940267,-0.433943115940267,0,-0.875010758849707
"Justin Jackson","jacksju01",2021,"RS","OKC",1167,544,-4.02619849095083,-2.92399365319235,-1.10220483775848,-0.356089065997212,-0.356089065997212,0,0.536430731711828
"Reggie Jackson","jacksre01",2014,"PO","OKC",1048,531,0.179971103,-0.56980366,0.749774763,0.814502412,0,0.814502412,-0.472407262
"Reggie Jackson","jacksre01",2014,"RS","OKC",4586,2277,1.302036905,0.896648154,0.405388751,4.66685139,4.66685139,0,-0.825266709
"Reggie Jackson","jacksre01",2015,"RS","DET",1699,870,3.517320664,3.99628396,-0.478963296,2.77026416,2.77026416,0,-0.401121398
"Reggie Jackson","jacksre01",2015,"RS","OKC",2773,1398,-0.132103266,0.791744352,-0.923847619,1.847718269,1.847718269,0,-1.00256273
"Reggie Jackson","jacksre01",2016,"PO","DET",266,147,1.788413879,3.194217904,-1.405804025,0.343465163,0,0.343465163,-2.055489023
"Reggie Jackson","jacksre01",2016,"RS","DET",4890,2424,1.514351371,3.173348358,-1.658996987,5.276158065,5.276158065,0,0.043149347
"Reggie Jackson","jacksre01",2017,"RS","DET",2853,1424,-2.060958877,0.050728682,-2.11168756,0.500286182,0.500286182,0,-0.062561352
"Reggie Jackson","jacksre01",2018,"RS","DET",2423,1201,0.856088977,1.512499741,-0.656410764,2.186055348,2.186055348,0,-1.058408762
"Reggie Jackson","jacksre01",2019,"PO","DET",231,108,3.133516275,9.936543674,-6.803027399,0.333844408,0,0.333844408,-0.152673762
"Reggie Jackson","jacksre01",2019,"RS","DET",4710,2289,-0.93335168,1.25665249,-2.19000417,2.107068556,2.107068556,0,-0.696543294
"Reggie Jackson","jacksre01",2020,"PO","LAC",369,170,-5.15239441690936,0.508906616118143,-5.6613010330275,-0.21466268441516,0,-0.21466268441516,-0.111441049343345
"Reggie Jackson","jacksre01",2020,"RS","DET",769,381,0.453725375664119,1.56691232433261,-1.11318694866849,0.613120271564919,0.613120271564919,0,-1.58047403068725
"Reggie Jackson","jacksre01",2020,"RS","LAC",771,362,0.435832297782104,0.171297584580256,0.264534713201848,0.587279856928684,0.587279856928684,0,-0.194205690628043
"Reggie Jackson","jacksre01",2021,"PO","LAC",1224,622,3.72973639811733,5.76192610982546,-2.03218971170813,2.10461047853044,0,2.10461047853044,-0.74848257543133
"Reggie Jackson","jacksre01",2021,"RS","LAC",3187,1544,1.13911007769727,1.57037187041712,-0.431261792719847,3.05089490656624,3.05089490656624,0,-0.420131899650005
"Reggie Jackson","jacksre01",2022,"RS","LAC",4809,2337,-0.953023587641077,-0.900662294430448,-0.0523612932106284,2.13860549698473,2.13860549698473,0,-0.186539579939176
"Stephen Jackson","jacksst02",2014,"RS","LAC",219,107,-0.763501681,-6.494247,5.730745319,0.109645436,0.109645436,0,1.061086075
"Bernard James","jamesbe01",2014,"RS","DAL",309,146,-9.652403972,-5.264023817,-4.388380155,-0.517203476,-0.517203476,0,0.56877348
"Bernard James","jamesbe01",2015,"RS","DAL",322,158,4.266219749,-0.553784312,4.820004061,0.563350201,0.563350201,0,-0.379533425
"Justin James","jamesju01",2020,"RS","SAC",510,232,-2.28211826906335,-3.40987932703752,1.12776105797417,0.055465702472411,0.055465702472411,0,0.155283991488085
"Justin James","jamesju01",2021,"RS","SAC",674,310,-4.54615274554841,-2.31052266910969,-2.23563007643872,-0.283906708432045,-0.283906708432045,0,-0.0627014750901382
"LeBron James","jamesle01",2014,"PO","MIA",1396,763,7.713471698,6.88992357,0.823548128,4.210398659,0,4.210398659,0.20794931
"LeBron James","jamesle01",2014,"RS","MIA",5625,2902,4.552892188,5.838391895,-1.285499707,10.89070513,10.89070513,0,0.692262506
"LeBron James","jamesle01",2015,"PO","CLE",1609,844,4.658191317,3.607665742,1.050525575,3.227479404,0,3.227479404,-1.835769448
"LeBron James","jamesle01",2015,"RS","CLE",4885,2493,5.126909649,5.251482182,-0.124572533,10.08546782,10.08546782,0,0.637466003
"LeBron James","jamesle01",2016,"PO","CLE",1563,822,10.55492037,5.471713582,5.083206793,5.687281113,0,5.687281113,-1.11681119
"LeBron James","jamesle01",2016,"RS","CLE",5340,2709,7.453240049,6.090796578,1.362443471,14.18284805,14.18284805,0,0.558626501
"LeBron James","jamesle01",2017,"PO","CLE",1495,744,12.28193058,9.45240846,2.829522124,5.788786461,0,5.788786461,-1.577402061
"LeBron James","jamesle01",2017,"RS","CLE",5646,2794,6.626712663,6.225395622,0.401317041,13.4209829,13.4209829,0,0.399879861
"LeBron James","jamesle01",2018,"PO","CLE",1777,922,7.623293742,9.179821312,-1.55652757,5.002465496,0,5.002465496,-0.585403203
"LeBron James","jamesle01",2018,"RS","CLE",6249,3026,5.239746543,6.971055219,-1.731308676,12.40925444,12.40925444,0,0.596402793
"LeBron James","jamesle01",2019,"RS","LAL",4202,1937,5.57801549,5.413270187,0.164745304,8.297431002,8.297431002,0,0.832226242
"LeBron James","jamesle01",2020,"PO","LAL",1561,762,10.2577548967703,7.07193956784058,3.1858153289297,5.23137156471527,0,5.23137156471527,0.299476103605948
"LeBron James","jamesle01",2020,"RS","LAL",4897,2316,7.05233243276928,6.31038902953358,0.7419434032357,11.5911127610465,11.5911127610465,0,0.074483105859505
"LeBron James","jamesle01",2021,"PO","LAL",440,224,13.0544519232239,10.0954751351084,2.95897678811552,1.86125657457268,0,1.86125657457268,-0.0839915696131408
"LeBron James","jamesle01",2021,"RS","LAL",3146,1504,5.60251505802026,5.2889500153542,0.313565042666064,6.42391162507098,6.42391162507098,0,0.231376102570895
"LeBron James","jamesle01",2022,"RS","LAL",4382,2084,4.741861185125,4.63728178002839,0.104579405096608,7.98502873041216,7.98502873041216,0,0.241745967328573
"Mike James","jamesmi02",2018,"RS","PHO",1473,669,0.741723947,-0.370793175,1.112517122,1.191869722,1.191869722,0,0.005096762
"Mike James","jamesmi02",2021,"PO","BRK",216,103,-2.4647665011317,-4.09661145848918,1.63184495735748,0.0151230342057628,0,0.0151230342057628,-2.13321324491446
"Mike James","jamesmi02",2021,"RS","BRK",493,236,-3.62828698980507,-0.52728118978722,-3.10100580001785,-0.105237647440488,-0.105237647440488,0,-0.491198021611809
"Antawn Jamison","jamisan01",2014,"RS","LAC",510,248,-4.118756237,-5.473702013,1.354945776,-0.173951409,-0.173951409,0,0.42269131
"Al Jefferson","jeffeal01",2014,"PO","CHA",201,106,0.64529982,-2.625030219,3.270330039,0.188149795,0,0.188149795,-0.603016445
"Al Jefferson","jeffeal01",2014,"RS","CHA",4967,2553,1.278470629,-0.546098135,1.824568764,5.202659857,5.202659857,0,-0.815004296
"Al Jefferson","jeffeal01",2015,"RS","CHA",3892,1992,-2.073214039,-2.327650929,0.25443689,0.680319016,0.680319016,0,-1.047155101
"Al Jefferson","jeffeal01",2016,"PO","CHA",308,168,-7.489475255,-1.377236834,-6.11223842,-0.405860528,0,-0.405860528,-2.977293333
"Al Jefferson","jeffeal01",2016,"RS","CHA",2221,1096,-2.88345067,-2.364334257,-0.519116413,-0.074142233,-0.074142233,0,-0.629294716
"Al Jefferson","jeffeal01",2017,"RS","IND",1885,931,-2.833162155,-1.396568209,-1.436593945,-0.038995596,-0.038995596,0,-1.256778902
"Al Jefferson","jeffeal01",2018,"RS","IND",989,484,-2.932085443,-0.946375817,-1.985709626,-0.044684907,-0.044684907,0,-0.61483092
"Cory Jefferson","jeffeco01",2015,"RS","BRK",1081,531,0.955813928,-0.867675124,1.823489052,1.005961644,1.005961644,0,0.190708424
"Richard Jefferson","jefferi01",2014,"RS","UTA",4273,2213,-1.957515972,-0.322153279,-1.635362693,0.89028809,0.89028809,0,-0.480652072
"Richard Jefferson","jefferi01",2015,"RS","DAL",2560,1244,-0.633380687,-0.762030384,0.128649697,1.3469887,1.3469887,0,0.25655697
"Richard Jefferson","jefferi01",2016,"PO","CLE",739,381,1.590113455,-0.455035338,2.045148792,0.864532364,0,0.864532364,-0.610223981
"Richard Jefferson","jefferi01",2016,"RS","CLE",2639,1326,-3.360396124,-2.126046054,-1.23435007,-0.412317601,-0.412317601,0,-0.149246599
"Richard Jefferson","jefferi01",2017,"PO","CLE",376,179,-2.419124241,-0.5259721,-1.893152141,0.031555561,0,0.031555561,1.21008231
"Richard Jefferson","jefferi01",2017,"RS","CLE",3301,1614,-1.989712463,-1.630867001,-0.358845462,0.624494129,0.624494129,0,-0.246669065
"Richard Jefferson","jefferi01",2018,"RS","DEN",340,163,-6.329991947,-2.920085485,-3.409906462,-0.296256737,-0.296256737,0,-0.488016787
"DaQuan Jeffries","jeffrda01",2020,"RS","SAC",322,141,-1.00238732894689,-0.283763519808577,-0.718623809138313,0.126266897880904,0.126266897880904,0,0.444076149167652
"DaQuan Jeffries","jeffrda01",2021,"RS","HOU",576,261,-1.56691620789203,-1.56519113751635,-0.0017250703756772,0.158265241754585,0.158265241754585,0,0.463534515807739
"DaQuan Jeffries","jeffrda01",2021,"RS","SAC",500,232,0.538940098140586,-0.806223221675424,1.34516331981601,0.389777454111859,0.389777454111859,0,0.123841821644284
"John Jenkins","jenkijo01",2014,"RS","ATL",325,158,-10.56220167,-5.52021622,-5.041985455,-0.633575572,-0.633575572,0,0.582034156
"John Jenkins","jenkijo01",2015,"RS","ATL",611,297,-2.99361256,-0.812001426,-2.181611135,-0.037063496,-0.037063496,0,0.387144859
"John Jenkins","jenkijo01",2016,"RS","DAL",407,193,-6.343515232,-4.204426391,-2.139088841,-0.353796055,-0.353796055,0,-0.014458223
"John Jenkins","jenkijo01",2016,"RS","PHO",625,287,-4.359652471,-1.360838755,-2.998813716,-0.23785149,-0.23785149,0,0.893060736
"John Jenkins","jenkijo01",2019,"RS","NYK",663,319,-5.591298778,-2.681361848,-2.90993693,-0.458805957,-0.458805957,0,-0.799166427
"Brandon Jennings","jennibr01",2014,"RS","DET",5508,2728,-0.678541335,2.166317283,-2.844858618,2.899826293,2.899826293,0,0.556142134
"Brandon Jennings","jennibr01",2015,"RS","DET",2351,1173,3.179305005,3.075021376,0.104283629,3.54362379,3.54362379,0,-0.131211814
"Brandon Jennings","jennibr01",2016,"RS","DET",849,416,0.789100476,-0.084967535,0.874068011,0.744755493,0.744755493,0,-0.831797674
"Brandon Jennings","jennibr01",2016,"RS","ORL",960,452,0.191838271,-0.56869802,0.760536292,0.683727372,0.683727372,0,0.764612014
"Brandon Jennings","jennibr01",2017,"PO","WAS",382,178,-13.00261832,-4.437974001,-8.564644319,-0.957183335,0,-0.957183335,-0.313195692
"Brandon Jennings","jennibr01",2017,"RS","NYK",2929,1428,-0.637523996,-0.076881809,-0.560642187,1.536601187,1.536601187,0,-0.157814353
"Brandon Jennings","jennibr01",2017,"RS","WAS",782,374,-2.162092892,-0.557475402,-1.60461749,0.111729425,0.111729425,0,-0.395184833
"Brandon Jennings","jennibr01",2018,"RS","MIL",434,205,-2.45298317,-1.785145612,-0.667837558,0.031186811,0.031186811,0,0.388045423
"Jonas Jerebko","jerebjo01",2014,"RS","DET",1484,741,-2.625358707,-0.872956785,-1.752401922,0.047311028,0.047311028,0,0.385447718
"Jonas Jerebko","jerebjo01",2015,"RS","BOS",1061,527,6.112769904,1.342188119,4.770581785,2.384079163,2.384079163,0,0.044199577
"Jonas Jerebko","jerebjo01",2015,"RS","DET",1379,703,1.733100814,0.425507202,1.307593612,1.599273878,1.599273878,0,-0.517807612
"Jonas Jerebko","jerebjo01",2016,"PO","BOS",337,162,0.651732688,2.927660941,-2.275928254,0.289319299,0,0.289319299,-0.216245278
"Jonas Jerebko","jerebjo01",2016,"RS","BOS",2474,1176,-0.981166885,-2.062976434,1.081809549,1.059486921,1.059486921,0,-0.166130253
"Jonas Jerebko","jerebjo01",2017,"PO","BOS",268,128,-0.66691439,-1.252889659,0.585975268,0.142377083,0,0.142377083,1.42765119
"Jonas Jerebko","jerebjo01",2017,"RS","BOS",2516,1232,-1.538689013,-0.640234469,-0.898454545,0.756966643,0.756966643,0,-0.569787703
"Jonas Jerebko","jerebjo01",2018,"RS","UTA",2307,1134,-0.349430502,0.709670065,-1.059100567,1.380445941,1.380445941,0,-0.603072837
"Jonas Jerebko","jerebjo01",2019,"PO","GSW",239,121,-4.682205531,0.43607267,-5.118278202,-0.120708043,0,-0.120708043,-1.871484616
"Jonas Jerebko","jerebjo01",2019,"RS","GSW",2600,1218,-1.786313698,-0.552341994,-1.233971704,0.597396952,0.597396952,0,-0.248540659
"Ty Jerome","jeromty01",2020,"RS","PHO",704,328,-4.41236528983307,-2.9477781365628,-1.46458715327027,-0.277250695967757,-0.277250695967757,0,-0.344576124485589
"Ty Jerome","jeromty01",2021,"RS","OKC",1689,788,-2.05226995910794,1.43089992323455,-3.48316988234249,0.279232120617673,0.279232120617673,0,-0.461333055909317
"Ty Jerome","jeromty01",2022,"RS","OKC",1652,801,-0.4680018774432,-0.946353461120107,0.478351583676908,0.927373614318854,0.927373614318854,0,-0.558787293316111
"Isaiah Joe","joeis01",2021,"RS","PHI",822,383,1.47302237303083,-0.324024001083208,1.79704637411404,0.829500058236577,0.829500058236577,0,0.525387634403503
"Isaiah Joe","joeis01",2022,"RS","PHI",1261,609,-0.496673583714498,-1.20632654920188,0.709652965487384,0.699018457143409,0.699018457143409,0,-0.1594951732254
"Alize Johnson","johnsal02",2020,"RS","IND",260,118,0.373259482560779,-0.274283801068,0.647543283628779,0.18710643279086,0.18710643279086,0,-0.502307119733248
"Alize Johnson","johnsal02",2021,"RS","BRK",399,189,3.44841775925027,3.26284866001195,0.18556909923832,0.596992420835274,0.596992420835274,0,-0.119503657256391
"Alize Johnson","johnsal02",2022,"RS","CHI",242,121,-12.7172304912697,-3.68913138274585,-9.02809910852384,-0.608427663456575,-0.608427663456575,0,-1.11999384794124
"Amir Johnson","johnsam01",2014,"PO","TOR",362,191,-2.003182239,-1.74390406,-0.259278179,0.075480457,0,0.075480457,0.521948075
"Amir Johnson","johnsam01",2014,"RS","TOR",4276,2214,0.957202954,-0.250058624,1.207261579,4.175588296,4.175588296,0,-0.274955267
"Amir Johnson","johnsam01",2015,"PO","TOR",221,112,-3.811315204,2.063990323,-5.875305527,-0.062039046,0,-0.062039046,-0.785127057
"Amir Johnson","johnsam01",2015,"RS","TOR",3898,1979,0.779062221,-0.052451183,0.831513404,3.558334586,3.558334586,0,-0.132123175
"Amir Johnson","johnsam01",2016,"PO","BOS",268,134,0.58327702,1.369832639,-0.786555618,0.231374824,0,0.231374824,-1.479826502
"Amir Johnson","johnsam01",2016,"RS","BOS",3720,1800,1.473261932,0.218010622,1.25525131,3.864795719,3.864795719,0,-0.344614416
"Amir Johnson","johnsam01",2017,"PO","BOS",281,142,-4.547746385,-5.451434159,0.903687775,-0.134563101,0,-0.134563101,0.168813953
"Amir Johnson","johnsam01",2017,"RS","BOS",3250,1608,3.808429601,0.178599119,3.629830483,5.363593312,5.363593312,0,-0.30906081
"Amir Johnson","johnsam01",2018,"RS","PHI",2529,1171,2.292949441,-0.928054021,3.221003463,3.023162049,3.023162049,0,0.338497813
"Amir Johnson","johnsam01",2019,"RS","PHI",1164,529,-1.81819108,-1.476155932,-0.342035148,0.253930398,0.253930398,0,0.988405933
"Cameron Johnson","johnsca02",2020,"RS","PHO",2717,1255,-0.123029369456159,0.093443411407182,-0.216472780863341,1.68086400334879,1.68086400334879,0,-0.072109153907222
"Cameron Johnson","johnsca02",2021,"PO","PHO",902,443,0.55283712794064,1.10655307147854,-0.553715943537896,0.770439033554856,0,0.770439033554856,0.0669974543457163
"Cameron Johnson","johnsca02",2021,"RS","PHO",2957,1437,1.31830960904311,-1.13758542815562,2.45589503719873,2.96873751104155,2.96873751104155,0,-0.473066522547865
"Cameron Johnson","johnsca02",2022,"PO","PHO",646,320,1.58552117934907,1.2001585016047,0.385362677744364,0.73825227414742,0,0.73825227414742,1.09498925386461
"Cameron Johnson","johnsca02",2022,"RS","PHO",3684,1730,2.95289510906472,0.983416767014316,1.96947834205041,5.04678174129748,5.04678174129748,0,0.261134458241531
"Chris Johnson","johnsch04",2014,"RS","BOS",1578,789,-2.266659706,-0.363649614,-1.903010092,0.194272821,0.194272821,0,-0.145301683
"Chris Johnson","johnsch04",2015,"RS","MIL",257,128,-1.412925166,-1.877706622,0.464781456,0.08698554,0.08698554,0,-0.365633534
"Chris Johnson","johnsch04",2015,"RS","PHI",393,187,-0.475948311,-4.588174122,4.112225811,0.219797431,0.219797431,0,1.253512504
"Chris Johnson","johnsch04",2015,"RS","UTA",441,211,-0.463338289,0.015889311,-0.4792276,0.246380703,0.246380703,0,0.084353828
"Chris Johnson","johnsch04",2016,"RS","UTA",1719,857,-1.91053535,-2.968085406,1.057550056,0.366989259,0.366989259,0,-0.015822943
"Dakari Johnson","johnsda04",2018,"RS","OKC",329,161,3.55607608,-2.07794627,5.63402235,0.513887117,0.513887117,0,-0.786655408
"James Johnson","johnsja01",2014,"RS","MEM",1858,956,2.036679402,1.365027679,0.671651724,2.346110595,2.346110595,0,0.468417845
"James Johnson","johnsja01",2015,"RS","TOR",2701,1370,2.003852615,0.692728425,1.31112419,3.318202957,3.318202957,0,-0.133227084
"James Johnson","johnsja01",2016,"RS","TOR",1818,926,-2.31321006,-1.657858285,-0.655351775,0.205755438,0.205755438,0,-0.285928623
"James Johnson","johnsja01",2017,"RS","MIA",4257,2085,2.774368825,0.35790599,2.416462834,5.930054194,5.930054194,0,0.89154961
"James Johnson","johnsja01",2018,"PO","MIA",340,161,-0.083698561,1.832195579,-1.91589414,0.227188386,0,0.227188386,0.563142227
"James Johnson","johnsja01",2018,"RS","MIA",3956,1943,0.170157882,0.032501657,0.137656225,2.901085206,2.901085206,0,0.215141489
"James Johnson","johnsja01",2019,"RS","MIA",2403,1164,-3.259371739,-2.539487051,-0.719884689,-0.301290568,-0.301290568,0,-0.408140678
"James Johnson","johnsja01",2020,"RS","MIA",587,281,-2.55307946014726,-2.60124112074037,0.048161660593114,0.027996869516284,0.027996869516284,0,-0.849476600501779
"James Johnson","johnsja01",2020,"RS","MIN",774,338,-2.0700662768818,0.412141415103217,-2.48220769198502,0.119035003177264,0.119035003177264,0,1.55182547625372
"James Johnson","johnsja01",2021,"RS","DAL",1063,504,-3.64348005388571,-3.13138982159767,-0.512090232288043,-0.23073195256825,-0.23073195256825,0,0.431495508555092
"James Johnson","johnsja01",2021,"RS","NOP",1165,539,-4.59009319829878,-3.51208206972526,-1.07801112857352,-0.506704729041542,-0.506704729041542,0,0.136321695420922
"James Johnson","johnsja01",2022,"RS","BRK",2448,1191,-2.4958176715484,-1.83089203465755,-0.664925636890844,0.153517043245228,0.153517043245228,0,-0.606278515595194
"Jalen Johnson","johnsja05",2022,"RS","ATL",261,120,-8.35202696409609,-6.6998925134806,-1.65213445061549,-0.34734587624072,-0.34734587624072,0,1.27340424258221
"Joe Johnson","johnsjo02",2014,"PO","BRK",863,469,5.269205759,4.868357541,0.400848218,1.949506278,0,1.949506278,-1.385062546
"Joe Johnson","johnsjo02",2014,"RS","BRK",4947,2575,0.046293648,2.739079341,-2.692785693,3.636421794,3.636421794,0,-0.97257427
"Joe Johnson","johnsjo02",2015,"PO","BRK",489,249,-10.48427585,-0.839046974,-9.645228876,-0.982892172,0,-0.982892172,-2.902490061
"Joe Johnson","johnsjo02",2015,"RS","BRK",5427,2791,-0.837438998,1.767181805,-2.604620803,2.686312644,2.686312644,0,-1.30679982
"Joe Johnson","johnsjo02",2016,"PO","MIA",939,492,0.442149985,1.457754204,-1.01560422,0.817517794,0,0.817517794,-1.024094105
"Joe Johnson","johnsjo02",2016,"RS","BRK",3889,1934,-1.56485381,0.023060484,-1.587914295,1.163270123,1.163270123,0,-0.51347203
"Joe Johnson","johnsjo02",2016,"RS","MIA",1527,769,0.710049835,3.10215937,-2.392109535,1.349496159,1.349496159,0,-0.578178693
"Joe Johnson","johnsjo02",2017,"PO","UTA",644,326,-1.766826317,0.43162831,-2.198454627,0.165150725,0,0.165150725,-2.006798349
"Joe Johnson","johnsjo02",2017,"RS","UTA",3593,1843,0.244584006,1.091505116,-0.84692111,2.779333401,2.779333401,0,-1.270453173
"Joe Johnson","johnsjo02",2018,"RS","HOU",1042,505,-4.499361583,-2.919255847,-1.580105736,-0.4477581,-0.4477581,0,-0.652908778
"Joe Johnson","johnsjo02",2018,"RS","UTA",1422,700,-5.087484399,-3.939868097,-1.147616301,-0.824510726,-0.824510726,0,-1.223716211
"Keldon Johnson","johnske04",2020,"RS","SAS",679,301,2.15828841825551,2.03102279113807,0.127265627117446,0.756449019164976,0.756449019164976,0,0.363324702555316
"Keldon Johnson","johnske04",2021,"RS","SAS",4102,1968,-2.69297864114674,-0.66338367882922,-2.02959496231752,0.0570166738711819,0.0570166738711819,0,-0.417930922244291
"Keldon Johnson","johnske04",2022,"RS","SAS",5059,2392,0.90368268204839,1.31492237571475,-0.411239693666363,4.45631709490061,4.45631709490061,0,-0.0590157054573565
"Keon Johnson","johnske07",2022,"RS","LAC",294,135,-3.67585607032154,-3.44850143794371,-0.227354632377828,-0.0644302786061711,-0.0644302786061711,0,1.03513728487416
"Keon Johnson","johnske07",2022,"RS","POR",1156,562,-9.78853743343845,-5.59872040555013,-4.18981702788832,-2.00369975402544,-2.00369975402544,0,-0.717350076026792
"Nick Johnson","johnsni01",2015,"RS","HOU",557,262,-6.571130625,-5.969388393,-0.601742232,-0.513405335,-0.513405335,0,0.492940297
"Orlando Johnson","johnsor01",2014,"RS","IND",675,342,-2.012270865,-3.115573009,1.103302144,0.127301171,0.127301171,0,-1.061046415
"Stanley Johnson","johnsst04",2016,"RS","DET",3448,1687,-3.968065106,-3.53554402,-0.432521087,-1.054837677,-1.054837677,0,0.600203043
"Stanley Johnson","johnsst04",2017,"RS","DET",2773,1371,-2.015773121,-2.491323868,0.475550747,0.513348942,0.513348942,0,-0.044150037
"Stanley Johnson","johnsst04",2018,"RS","DET",3859,1894,-1.384308411,-2.717944425,1.333636013,1.318349208,1.318349208,0,-0.101042166
"Stanley Johnson","johnsst04",2019,"RS","DET",2034,961,-1.651893872,-4.570623729,2.918729858,0.537819191,0.537819191,0,-0.11066912
"Stanley Johnson","johnsst04",2019,"RS","NOP",558,247,-6.253657709,-5.787423795,-0.466233914,-0.446925184,-0.446925184,0,1.245580909
"Stanley Johnson","johnsst04",2020,"RS","TOR",331,150,5.03570749312638,-0.66550187988475,5.70120937301113,0.598081785521576,0.598081785521576,0,0.384122542333055
"Stanley Johnson","johnsst04",2021,"RS","TOR",2133,1006,-4.16443603824759,-3.21954999501222,-0.944886043235368,-0.728023579932791,-0.728023579932791,0,0.284918888403487
"Stanley Johnson","johnsst04",2022,"RS","LAL",2298,1094,-0.502088451305976,-0.689669383003421,0.187580931697446,1.2488523317595,1.2488523317595,0,-0.465409055314213
"Tyler Johnson","johnsty01",2015,"RS","MIA",1213,603,0.197725118,-2.602776685,2.800501803,0.906205503,0.906205503,0,-0.07020213
"Tyler Johnson","johnsty01",2016,"RS","MIA",1690,863,0.902872571,-0.276999783,1.179872353,1.589247431,1.589247431,0,-1.161665115
"Tyler Johnson","johnsty01",2017,"RS","MIA",4422,2178,1.857774862,0.096002706,1.761772156,5.126885836,5.126885836,0,0.127484056
"Tyler Johnson","johnsty01",2018,"RS","MIA",4175,2052,0.425848597,0.026807278,0.399041319,3.331974444,3.331974444,0,0.21128779
"Tyler Johnson","johnsty01",2019,"RS","MIA",2336,1123,-1.580549948,-1.26306895,-0.317480998,0.671908276,0.671908276,0,0.283893369
"Tyler Johnson","johnsty01",2019,"RS","PHO",884,406,-0.724985741,-1.714964589,0.989978848,0.41715668,0.41715668,0,-0.560561115
"Tyler Johnson","johnsty01",2020,"RS","BRK",423,194,1.38936019109242,2.52282100875244,-1.13346081766002,0.409675475938755,0.409675475938755,0,-0.008330772075657
"Tyler Johnson","johnsty01",2020,"RS","PHO",1130,515,-5.92591890996565,-5.00488476435859,-0.921034145607062,-0.834027288094168,-0.834027288094168,0,-0.055663921613024
"Tyler Johnson","johnsty01",2021,"RS","BRK",1433,684,-1.80189184579108,-0.823020704308499,-0.978871141482579,0.328737550373758,0.328737550373758,0,-0.650107544077279
"Wesley Johnson","johnswe01",2014,"RS","LAL",4717,2240,-3.385771047,-2.198744951,-1.187026096,-0.733728954,-0.733728954,0,0.942435389
"Wesley Johnson","johnswe01",2015,"RS","LAL",4504,2245,-2.018255982,-0.562748941,-1.455507041,0.838470228,0.838470228,0,0.037912298
"Wesley Johnson","johnswe01",2016,"RS","LAC",3456,1666,-0.285319583,-2.133561784,1.848242201,2.112602062,2.112602062,0,0.822755181
"Wesley Johnson","johnswe01",2017,"RS","LAC",1681,810,-1.52278006,-3.285150133,1.762370074,0.5069973,0.5069973,0,-0.032119048
"Wesley Johnson","johnswe01",2018,"RS","LAC",3164,1486,-0.756589501,-2.856373476,2.099783974,1.522910023,1.522910023,0,0.760815954
"Wesley Johnson","johnswe01",2019,"RS","NOP",823,377,-5.665458942,-3.453017606,-2.212441336,-0.56230051,-0.56230051,0,0.277220179
"Wesley Johnson","johnswe01",2019,"RS","WAS",344,157,-2.863513002,-5.140260116,2.276747114,-0.009152686,-0.009152686,0,0.674023601
"Nikola Jokic","jokicni01",2016,"RS","DEN",3484,1733,8.161740047,3.613909957,4.54783009,9.664219471,9.664219471,0,0.165223135
"Nikola Jokic","jokicni01",2017,"RS","DEN",4256,2038,7.304749752,6.36416307,0.940586681,10.58467979,10.58467979,0,1.218540894
"Nikola Jokic","jokicni01",2018,"RS","DEN",4963,2443,5.474136534,5.167214643,0.306921891,10.27493138,10.27493138,0,0.234325565
"Nikola Jokic","jokicni01",2019,"PO","DEN",1086,557,15.07702945,8.147190395,6.929839055,5.166310349,0,5.166310349,-1.116412904
"Nikola Jokic","jokicni01",2019,"RS","DEN",5133,2504,7.405265803,5.642958831,1.762306972,13.03130189,13.03130189,0,0.45196145
"Nikola Jokic","jokicni01",2020,"PO","DEN",1366,694,4.81212850602471,5.43355923659221,-0.621430730567504,2.75262621724935,0,2.75262621724935,-0.321311909429549
"Nikola Jokic","jokicni01",2020,"RS","DEN",4716,2336,5.15365858020717,4.35980290433802,0.793855675869151,9.38033375720792,9.38033375720792,0,-0.427735728943723
"Nikola Jokic","jokicni01",2021,"PO","DEN",700,345,7.03246841909932,5.93232162798833,1.10014679111098,1.77788528471075,0,1.77788528471075,0.109673793426607
"Nikola Jokic","jokicni01",2021,"RS","DEN",5087,2488,9.5545635109382,8.96477569322719,0.589787817711007,15.7560312359587,15.7560312359587,0,0.885006725362338
"Nikola Jokic","jokicni01",2022,"PO","DEN",351,171,10.2906216803895,3.42905893659424,6.8615627437953,1.21168240281826,0,1.21168240281826,3.17297192406639
