"player_ID","Player","year_ID","Age","Tm","tm_gms","Tm_Net_Rtg","Pos","G","MP","MP_pct","PER","TS_pct","ThrPAr","FTr","ORB_pct","TRB_pct","AST_pct","STL_pct","BLK_pct","TOV_pct","USG_pct","OWS","DWS","WS","WS40","Composite_Rating","Wins_Generated"
"beviltu01w","Tully Bevilaqua",2007,34,"IND",34,4.2,"G",34,901,"65.5%",10.7,0.564,0.593,0.147,2,4.9,17.4,3.3,0.2,24.9,10.7,0.9,1.9,2.8,0.124,0.1,2.29
"whitmta01w","Tamika Whitmore",2007,30,"IND",34,4.2,"F",34,880,"64.0%",13.5,0.492,0.209,0.278,6.2,11.5,11.6,1.2,1,18.3,23.7,0.3,1.8,2.1,0.094,-0.2,2.11
"suttota01w","Tammy Sutton-Brown",2007,29,"IND",34,4.2,"C",34,860,"62.6%",19,0.545,0,0.505,9.3,12.7,7.2,2.2,4.4,18.5,24.3,1.4,2.3,3.7,0.171,2.8,3.3
"whiteta01w","Tan White",2007,24,"IND",34,4.2,"G",34,841,"61.2%",12.3,0.485,0.361,0.179,3.6,6.4,15.5,2.3,1,20.7,25.9,-0.5,1.6,1.1,0.053,-1.4,1.49
"deforan01w","Anna DeForge",2007,31,"IND",34,4.2,"G",34,795,"57.8%",15.3,0.525,0.392,0.119,4.3,8.3,12.6,1.7,0.4,14,18.7,1.4,1.5,2.9,0.145,1.5,2.54
"catchta01w","Tamika Catchings",2007,27,"IND",34,4.2,"F",21,678,"49.3%",29.4,0.548,0.286,0.514,9.6,16.5,28.9,5.1,2.6,16.3,25.4,2.9,2.6,5.5,0.325,8.6,4.53
"samsh01w","Sheri Sam",2007,33,"IND",34,4.2,"G-F",33,591,"43.0%",10,0.401,0.177,0.226,7.2,9.7,12.9,2.6,0.8,16,18.7,-0.4,1.3,0.9,0.06,-1.7,0.98
"hoffmeb01w","Ebony Hoffman",2007,24,"IND",34,4.2,"F",34,582,"42.3%",11.8,0.504,0.039,0.266,8.3,14,8,1.9,2.5,22.3,14.4,0.2,1.5,1.7,0.118,0.2,1.49
"sharpkb01w","K.B. Sharp",2007,26,"IND",34,4.2,"G",34,454,"33.0%",10.8,0.497,0.289,0.299,2.7,4.2,18.9,1.5,0,19.2,13.6,0.5,0.6,1.1,0.094,-0.6,0.98
"fernama01w","Marta Fernandez",2007,25,"LAS",34,-6.5,"G",34,891,"64.6%",11.3,0.462,0.174,0.316,1.6,4.8,20.2,2.1,1.3,21.9,20.2,-0.6,0.4,-0.2,-0.008,-3.6,0.63
"mcwilta01w","Taj McWilliams-Franklin",2007,36,"LAS",34,-6.5,"F-C",29,851,"61.7%",18.2,0.546,0.051,0.345,9.4,11.9,10.8,2.1,2.9,14.5,17.7,2.1,0.8,2.9,0.136,1.3,2.65
"spencsi01w","Sidney Spencer",2007,22,"LAS",34,-6.5,"G",34,828,"60.0%",15.3,0.513,0.41,0.14,6.7,9.9,9.4,1.7,1.1,9.9,18.7,1.9,0.5,2.4,0.114,0.3,2.15
"mabikmw01w","Mwadi Mabika",2007,30,"LAS",34,-6.5,"G",33,762,"55.2%",10.4,0.472,0.45,0.221,2.4,9.8,16.9,1.9,0.4,20.5,20.5,-0.4,0.6,0.3,0.015,-3.2,0.71
"thomach01w","Christi Thomas",2007,24,"LAS",34,-6.5,"F-C",34,640,"46.4%",16.8,0.536,0.072,0.295,11.9,16.7,5.6,1.8,1.2,14.7,21.5,1.3,0.7,2.1,0.128,0.9,1.85
"pagemu01w","Murriel Page",2007,31,"LAS",34,-6.5,"F",34,627,"45.4%",10.8,0.451,0.059,0.141,6.1,10.5,12.6,1.1,1.2,12.2,14.4,0.5,0.3,0.8,0.054,-2.1,0.91
"bakersh01w","Sherill Baker",2007,24,"LAS",34,-6.5,"G",24,492,"35.7%",13.7,0.443,0.172,0.438,4,8.3,28.3,3.8,0.3,22.1,26.2,-0.4,0.6,0.2,0.015,-2.6,0.59
"thomala01w","LaToya Thomas",2007,25,"LAS",34,-6.5,"F",27,487,"35.3%",14.8,0.535,0.218,0.264,6.4,7.5,12.6,1,1.2,13,20.1,1.2,0.1,1.2,0.102,-0.1,1.17
"mooreje01w","Jessica Moore",2007,24,"LAS",34,-6.5,"F-C",29,440,"31.9%",7.5,0.441,0,0.347,9.5,11.9,7.2,0.7,1.1,19.1,17.2,-0.2,0.2,-0.1,-0.008,-4.3,0.17
"brownki01w","Kiesha Brown",2007,28,"LAS",34,-6.5,"G",27,327,"23.7%",18.2,0.562,0.404,0.404,2.8,7.1,26.1,1.9,0.8,17.7,19,1,0.2,1.2,0.143,1.5,1.05
"augusse01w","Seimone Augustus",2007,23,"MIN",34,-4.3,"G",34,1093,"79.5%",27.4,0.583,0.106,0.297,3.9,7.4,16.6,1.9,1.5,11.2,29.1,5.7,0.4,6.1,0.224,5.1,5.45
"ohldeni01w","Nicole Ohlde",2007,25,"MIN",34,-4.3,"F-C",34,922,"67.1%",13.4,0.475,0,0.471,8.6,13.5,10.7,0.9,1.7,16.6,23,0.9,0.4,1.3,0.058,-1.6,1.56
"mannkr01w","Kristen Mann",2007,23,"MIN",34,-4.3,"F",34,882,"64.2%",11.3,0.474,0.414,0.145,5.1,8.3,8.2,1.8,0.6,9,14.5,1.3,0.3,1.6,0.07,-1.7,1.47
"abrossv01w","Svetlana Abrosimova",2007,26,"MIN",34,-4.3,"F",34,843,"61.3%",17.4,0.544,0.339,0.144,7.2,10.6,18.3,2.7,0.4,17.7,19.5,1.9,0.6,2.4,0.115,0.6,2.32
"quinnno01w","Noelle Quinn",2007,22,"MIN",34,-4.3,"G",34,670,"48.7%",9.6,0.357,0.306,0.194,3.1,7.9,33.9,2.2,1.5,33.2,12.9,-0.8,0.4,-0.4,-0.025,-4.4,0.21
"hardili01w","Lindsey Harding",2007,23,"MIN",34,-4.3,"G",20,602,"43.8%",12.7,0.42,0.144,0.321,2.9,8.6,23,1.7,0.8,14.5,23.1,0,0.2,0.2,0.015,-2.8,0.65
"stansti01w","Tiffany Stansbury",2007,24,"MIN",34,-4.3,"F-C",30,437,"31.8%",11.8,0.474,0,0.325,13.1,17.8,5.9,1.5,2,17.5,16.3,0.2,0.4,0.6,0.057,-1.9,0.67
"murphsh01w","Shay Murphy",2007,22,"MIN",34,-4.3,"G",32,436,"31.7%",16.9,0.499,0.455,0.317,13.2,14.3,6.7,2.2,1.5,10.8,18.2,1.2,0.3,1.5,0.136,1,1.3
"reisska01w","Kathrin Ress",2007,22,"MIN",34,-4.3,"F",28,348,"25.3%",5.6,0.468,0.051,0.372,12.9,12.2,7.5,1.2,0.9,29,15.7,-0.3,0,-0.2,-0.028,-5.2,-0.02
"jacobam01w","Amber Jacobs",2007,25,"MIN",34,-4.3,"G",29,328,"23.9%",4.6,0.432,0.637,0.127,1.4,3.6,20.2,1.4,0,27.6,19.4,-0.7,-0.1,-0.8,-0.092,-7,-0.32
"willita02w","Tamika Williams",2007,27,"MIN",34,-4.3,"F",21,149,"10.8%",10.8,0.624,0,0.55,12.3,16,6.4,0.7,0,26.6,9.7,0.2,0,0.3,0.073,-1.7,0.25
"moorena01w","Navonda Moore",2007,22,"MIN",34,-4.3,"G",19,87,"6.3%",0.8,0.356,0.308,0.308,4,10.3,7.3,1.8,0,19.2,18,-0.2,0,-0.2,-0.078,-7.3,-0.1
"moorelo01w","Loree Moore",2007,24,"NYL",34,-3.6,"G",34,1163,"84.9%",14.3,0.52,0.467,0.201,4.2,7.1,26.4,3.4,0.4,23.9,16.5,1.1,1.7,2.8,0.097,-0.3,2.74
"chrissh01w","Shameka Christon",2007,25,"NYL",34,-3.6,"G",33,1065,"77.7%",11.8,0.485,0.363,0.357,3.9,8.4,12.6,1.7,1.5,17.8,20.1,0.3,1.2,1.5,0.058,-1.7,1.75
"kraayca01w","Cathrine Kraayeveld",2007,25,"NYL",34,-3.6,"F",34,967,"70.6%",14.3,0.557,0.433,0.235,4.8,9.5,10.6,1.8,1.7,20.3,19.8,0.9,1.2,2.2,0.089,-0.5,2.18
"thorner01w","Erin Thorn",2007,26,"NYL",34,-3.6,"G",29,883,"64.4%",13.2,0.54,0.502,0.139,2.4,5.9,16,1.5,0.1,15.6,16.2,1.4,0.7,2,0.092,-0.6,1.94
"battlas01w","Ashley Battle",2007,25,"NYL",34,-3.6,"F",34,757,"55.2%",13.5,0.467,0.381,0.238,5.2,10,14.4,2.4,0.2,15.1,19.5,0.4,1.1,1.5,0.077,-0.9,1.54
"mccarja01w","Janel McCarville",2007,24,"NYL",34,-3.6,"F-C",32,677,"49.4%",21.2,0.591,0.004,0.289,8.1,13.4,12.3,3.1,2.5,22,24.7,1.1,1.4,2.5,0.148,2.3,2.43
"jacksti02w","Tiffany Jackson-Jones",2007,22,"NYL",34,-3.6,"F",34,474,"34.6%",11.5,0.458,0,0.513,8,13.1,8,2.6,2.1,20.6,23.3,-0.7,0.9,0.2,0.02,-2.8,0.54
"davenje01w","Jessica Davenport",2007,22,"NYL",34,-3.6,"C",33,382,"27.9%",15.3,0.53,0.007,0.482,7,13.8,5,1,6.3,20.9,25.5,0.1,0.7,0.8,0.079,-0.6,0.84
"farriba01w","Barbara Farris",2007,30,"NYL",34,-3.6,"F-C",28,237,"17.3%",5.8,0.407,0,0.276,8.3,10.9,10,1.3,0.4,22.6,16.5,-0.3,0.2,-0.1,-0.015,-4.7,0.05
"smithta01w","Tangela Smith",2007,30,"PHO",34,4.2,"C",34,1072,"78.3%",15,0.484,0.153,0.248,5.6,11.1,6.6,1.8,4.1,11.2,19.7,1,1,2,0.074,-0.6,2.32
"milleke01w","Kelly Miller",2007,28,"PHO",34,4.2,"G",34,1040,"75.9%",14.7,0.581,0.292,0.342,5.1,8.7,22.5,1.9,0.4,23.8,14.7,2.3,0.4,2.7,0.104,0.1,2.63
"tauradi01w","Diana Taurasi",2007,25,"PHO",34,4.2,"G",32,1025,"74.8%",22.9,0.585,0.553,0.271,2,7.1,23.2,2.1,2.6,13.8,25.1,3.9,0.7,4.5,0.178,3.4,4.27
"taylope01w","Penny Taylor",2007,26,"PHO",34,4.2,"F",34,1010,"73.7%",25.6,0.625,0.227,0.499,8.1,11.4,16.7,2.4,1.7,13.7,23.5,5.5,0.9,6.4,0.255,5.9,5.43
"pondeca01w","Cappie Pondexter",2007,24,"PHO",34,4.2,"G",31,966,"70.5%",19.1,0.524,0.241,0.301,1.7,6.2,22.1,1.4,0.6,12,25.3,2.5,0.1,2.6,0.11,1,2.88
"schumke01w","Kelly Schumacher",2007,29,"PHO",34,4.2,"C",34,543,"39.6%",11.5,0.52,0.056,0.368,6,14.6,3.3,1.5,3.6,19,14,0.2,0.7,0.9,0.067,-1.4,0.97
"mazzake01w","Kelly Mazzante",2007,25,"PHO",34,4.2,"G",34,488,"35.6%",14.8,0.53,0.691,0.091,2.5,6.2,12.1,2.5,0.3,10.4,16.6,0.9,0.2,1.1,0.091,-0.2,1.16
"snellbe01w","Belinda Snell",2007,26,"PHO",34,4.2,"G",30,343,"25.0%",13.7,0.483,0.745,0.104,3.9,7.2,19.2,2.8,0.9,14,15.9,0.5,0.2,0.7,0.079,-0.7,0.73
"derevje01w","Jennifer Derevjanik",2007,25,"PHO",34,4.2,"G",23,200,"14.6%",7.5,0.517,0.333,0.367,2.8,6.2,16.9,1.4,0.4,31.5,10.8,0,0,0,0.009,-3.6,0.14
"lacyje01w","Jennifer Lacy",2007,24,"PHO",34,4.2,"F",20,94,"6.9%",5.7,0.474,0.103,0.621,11.9,10.9,3.3,1.5,0,21.3,21.1,-0.1,0,0,-0.019,-4.7,0.02
"powelni01w","Nicole Powell",2007,25,"SAC",34,1.8,"F",34,986,"70.9%",18.7,0.51,0.417,0.212,7.8,12.2,11.8,2.6,1.1,13,22,2.8,1.7,4.6,0.186,2.8,3.76
"brunsre01w","Rebekkah Brunson",2007,25,"SAC",34,1.8,"F",33,932,"67.1%",21.5,0.526,0.013,0.47,16.6,20,5.2,2.5,3,13.9,19.8,2.7,2.1,4.8,0.205,3.8,3.99
"lawsoka01w","Kara Lawson",2007,26,"SAC",34,1.8,"G",34,774,"55.7%",17.6,0.495,0.391,0.259,3.7,6.5,17.9,2,0.9,11.5,24.4,2.3,0.9,3.2,0.166,2.1,2.68
"penicti01w","Ticha Penicheiro",2007,32,"SAC",34,1.8,"G",32,757,"54.5%",12.9,0.411,0.074,0.388,2.8,6.9,33.4,3.5,0.1,21.4,16.3,0.4,1.3,1.7,0.091,-0.7,1.61
"griffyo01w","Yolanda Griffith",2007,37,"SAC",34,1.8,"C-F",32,738,"53.1%",16.5,0.549,0,0.535,10.1,12.6,12.7,2.4,1.5,19.8,19.6,1.5,1.2,2.7,0.146,1.4,2.3
"newtoch01w","Chelsea Newton",2007,24,"SAC",34,1.8,"G",34,696,"50.1%",10.3,0.473,0.168,0.396,4.8,5.6,12.2,2.4,0.8,15.4,17.3,0.9,0.8,1.7,0.096,-1,1.37
"williad01w","Adrian Williams-Strong",2007,30,"SAC",34,1.8,"C-F",34,609,"43.8%",14.4,0.523,0,0.291,11.9,15.8,9,1.9,0.9,22,18.7,0.6,1,1.6,0.106,0,1.49
"haynikr01w","Kristin Haynie",2007,24,"SAC",34,1.8,"G",34,545,"39.2%",5.7,0.449,0.331,0.074,1.7,4.3,22.9,1.8,1,32.6,16.9,-0.9,0.5,-0.4,-0.03,-5.1,0
"dorresc01w","Scholanda Dorrell",2007,24,"SAC",34,1.8,"G",34,525,"37.8%",13.2,0.488,0.188,0.412,5.2,5.8,11.1,3.8,1.7,18.6,20.7,0.3,0.9,1.2,0.094,-0.5,1.15
"atkinla01w","La'Tangela Atkinson",2007,23,"SAC",34,1.8,"G-F",28,226,"16.3%",9.3,0.524,0.043,0.404,6.8,12.3,12,2.4,2,37.3,17.2,-0.4,0.4,0,-0.003,-3.7,0.15
"youngso01w","Sophia Young-Malcolm",2007,23,"SAS",34,1.3,"F",33,1106,"80.4%",20.6,0.53,0.011,0.373,8.1,10.8,9.7,2.4,0.9,10.5,24.2,3.5,1.6,5.1,0.183,3,4.37
"hammobe01w","Becky Hammon",2007,30,"SAS",34,1.3,"G",28,934,"67.9%",21.1,0.59,0.455,0.254,1.1,5.1,31.3,1.3,0.4,20.3,27.6,3,0.7,3.7,0.158,2.5,3.44
"johnsvi01w","Vickie Johnson",2007,35,"SAS",34,1.3,"G-F",30,852,"62.0%",17.4,0.526,0.229,0.182,7.5,10.4,21.8,2.1,0.8,13.5,14.4,2.4,1.1,3.5,0.166,2,2.95
"rileyru01w","Ruth Riley",2007,27,"SAS",34,1.3,"C",30,773,"56.2%",8.1,0.426,0.139,0.149,5.2,11.8,8.3,1.9,6.2,25,16.4,-1.4,1.6,0.2,0.01,-3.6,0.54
"littlca01w","Camille Little",2007,22,"SAS",34,1.3,"F",34,711,"51.7%",9.1,0.444,0.084,0.305,10,13.2,5.4,2.3,1.3,21.2,12.2,-0.2,1.1,1,0.055,-2.3,0.96
"darlihe01w","Helen Darling",2007,28,"SAS",34,1.3,"G",33,684,"49.7%",10.4,0.495,0.342,0.292,1.3,6.2,24.9,3.5,0.1,28.1,12.7,0.3,1.1,1.4,0.08,-1.4,1.22
"zolmash01w","Shanna Zolman",2007,23,"SAS",34,1.3,"G",34,548,"39.9%",17.9,0.551,0.665,0.107,0.9,5.2,10.4,1.4,0.3,12.3,27.3,1.2,0.4,1.7,0.122,1,1.62
"ferdima01w","Marie Ferdinand-Harris",2007,28,"SAS",34,1.3,"G",34,481,"35.0%",10.7,0.437,0.159,0.235,8.6,10.4,10.7,2.1,0.5,16.5,21.5,-0.1,0.6,0.5,0.04,-2.4,0.62
"irvinsa01w","Sandora Irvin",2007,25,"SAS",34,1.3,"F",23,128,"9.3%",7.9,0.315,0.095,0.048,15.6,19.3,9.6,1.3,6.4,20.4,19.4,-0.4,0.3,-0.1,-0.031,-4.7,0.02
"jacksla01w","Lauren Jackson",2007,26,"SEA",34,3.3,"F-C",31,1020,"74.7%",35,0.633,0.245,0.396,9.7,17.8,8.7,1.6,4.7,8.8,28,7.9,1.6,9.5,0.373,10.4,7.78
"castriz01w","Iziane Castro Marques",2007,25,"SEA",34,3.3,"F-G",34,963,"70.5%",17.4,0.558,0.471,0.305,2.4,6,17.6,1.9,0.3,14.6,20.4,3,0.3,3.4,0.14,1.3,3.02
"lennobe01w","Betty Lennox",2007,30,"SEA",34,3.3,"G",34,937,"68.6%",19.2,0.547,0.273,0.334,6.2,10.3,18.2,2,0.4,18,24.1,2.7,0.6,3.3,0.139,1.6,3.07
"birdsu01w","Sue Bird",2007,26,"SEA",34,3.3,"G",29,919,"67.3%",15.4,0.527,0.482,0.094,1.1,3.7,26.9,2.4,0.7,18.9,17.2,1.9,0.4,2.2,0.097,-0.2,2.22
"burseja01w","Janell Burse",2007,28,"SEA",34,3.3,"C",29,709,"51.9%",13.5,0.505,0.005,0.483,11.7,13.1,5.4,1,3,18.6,19.6,0.8,0.4,1.2,0.069,-1.2,1.34
"wrighta01w","Tanisha Wright",2007,23,"SEA",34,3.3,"G",34,547,"40.1%",9.9,0.489,0.176,0.312,3.8,4.8,20.5,2.9,0.3,27.9,16.1,0,0.3,0.3,0.021,-3.1,0.53
"palmewe01w","Wendy Palmer",2007,32,"SEA",34,3.3,"F",34,474,"34.7%",13.3,0.499,0.159,0.417,11.5,18.5,6.1,1.6,1.1,18.7,18.1,0.6,0.6,1.1,0.095,-0.6,1.05
"gearlka01w","Katie Gearlds",2007,22,"SEA",34,3.3,"G-F",33,437,"32.0%",12.8,0.528,0.561,0.219,4.5,7.3,9.1,1.4,1,13.8,14.8,0.9,0.1,1,0.089,-0.8,0.91
"robinas01w","Ashley Robinson",2007,24,"SEA",34,3.3,"C",33,409,"30.0%",6.5,0.345,0.016,0.238,9.1,14.8,5.2,2,4.7,27.2,10.4,-0.6,0.6,0,-0.004,-4.3,0.15
"elysh01w","Shyra Ely-Gash",2007,23,"SEA",34,3.3,"F",29,282,"20.7%",5.8,0.43,0.242,0.5,4.4,8.4,6.1,1.5,0.3,20.1,15,-0.2,0.1,-0.1,-0.016,-4.8,0.04
"beardal01w","Alana Beard",2007,25,"WAS",34,-2.1,"G-F",33,1169,"84.7%",19.7,0.514,0.271,0.278,2.5,7.1,19.1,2.8,1.7,13.4,26.5,2.5,1.4,3.9,0.134,1.6,3.82
"miltode01w","DeLisha Milton-Jones",2007,32,"WAS",34,-2.1,"F",34,1141,"82.7%",11.6,0.435,0.252,0.245,4.7,11.3,9.8,2.4,2.7,18.8,25.1,-1.9,1.7,-0.2,-0.006,-3.4,0.92
"sanfona01w","Nakia Sanford",2007,31,"WAS",34,-2.1,"C-F",34,994,"72.0%",15.6,0.591,0,0.836,12,14.4,4.5,1.4,2.3,21.7,18.1,2,1.1,3.1,0.125,0.7,2.79
"currimo01w","Monique Currie",2007,24,"WAS",34,-2.1,"F",31,771,"55.9%",17.7,0.582,0.14,0.692,6.5,9.3,13.8,1.5,0.7,14.4,18.8,2.8,0.5,3.3,0.173,2.3,2.77
"teaslni01w","Nikki Teasley",2007,28,"WAS",34,-2.1,"G",33,746,"54.1%",9.8,0.501,0.559,0.296,3,5.8,25.8,1.6,0.7,26.5,13.9,0.4,0.4,0.8,0.043,-2.4,0.95
"milleco01w","Coco Miller",2007,28,"WAS",34,-2.1,"G",30,455,"33.0%",9.3,0.488,0.216,0.138,5.2,6.4,10.3,2.2,0.4,19.1,14.8,0.1,0.3,0.4,0.036,-2.7,0.52
"blueni01w","Nikki Blue",2007,23,"WAS",34,-2.1,"G",30,420,"30.4%",9.4,0.43,0.25,0.343,3.7,8.9,20.7,2.7,1,22.9,17,-0.3,0.5,0.2,0.02,-3.1,0.4
"jamesta01w","Tamara James",2007,23,"WAS",34,-2.1,"G-F",31,401,"29.1%",17.2,0.531,0.373,0.396,4.5,7.2,16.8,3.2,0.8,15.1,20.5,0.9,0.5,1.4,0.139,1.3,1.25
"mosbybe01w","Bernice Mosby",2007,23,"WAS",34,-2.1,"F",28,279,"20.2%",15.4,0.558,0.016,0.452,10.7,16.6,6.8,1.5,1.7,20.4,14.8,0.5,0.4,0.9,0.122,0.6,0.77
"goringi01w","Gillian Goring",2007,24,"WAS",34,-2.1,"C",21,156,"11.3%",17.4,0.498,0.022,0.467,12.2,15.6,3.7,1.7,6.3,6.9,16.6,0.4,0.3,0.7,0.176,2.3,0.56
"koehnla01w","Laurie Koehn",2007,25,"WAS",34,-2.1,"G",28,109,"7.9%",11.1,0.542,0.917,0.056,0,4.4,8.9,0,0,7.5,16.2,0.3,0,0.2,0.09,-1,0.22
"samsh01w","Sheri Sam",2006,32,"CHA",34,-4.4,"G-F",34,989,"72.5%",14.1,0.463,0.227,0.297,6,10.2,18.4,2.9,0.2,15.8,20.6,0.3,1.5,1.8,0.073,-0.9,2
"smithta01w","Tangela Smith",2006,29,"CHA",34,-4.4,"C",34,971,"71.1%",15.8,0.487,0.201,0.184,5.5,10.8,11.5,2.2,2.4,13.3,24,0.6,1.5,2.2,0.089,-0.2,2.31
"currimo01w","Monique Currie",2006,23,"CHA",34,-4.4,"F",34,849,"62.2%",15,0.494,0.21,0.702,6.7,9.1,19.3,2.1,0.4,15.3,21,1.7,0.9,2.6,0.123,0.5,2.33
"suttota01w","Tammy Sutton-Brown",2006,28,"CHA",34,-4.4,"C",30,802,"58.8%",16.5,0.54,0,0.64,9.8,12.8,5.1,1.7,5.6,18.6,21,0.9,1.3,2.2,0.111,0.5,2.18
"mazzake01w","Kelly Mazzante",2006,24,"CHA",34,-4.4,"G",34,721,"52.8%",17.3,0.518,0.603,0.119,3.6,8,18.2,3.4,0.7,14.1,20.8,1.1,1.2,2.3,0.125,1,2.14
"darlihe01w","Helen Darling",2006,27,"CHA",34,-4.4,"G",29,614,"45.0%",8.3,0.487,0.341,0.399,2.4,5.6,24.3,2.9,0.4,31,16.9,-0.7,0.8,0,0.003,-3.8,0.39
"bondla01w","LaToya Bond",2006,22,"CHA",34,-4.4,"G",34,608,"44.5%",8.9,0.503,0.291,0.487,1.3,4.7,22.7,3,1.1,29.4,19.7,-0.8,0.8,0,0.001,-3.7,0.4
"mccarja01w","Janel McCarville",2006,23,"CHA",34,-4.4,"F-C",30,423,"31.0%",15.4,0.495,0,0.373,10.6,14.5,11.7,2.1,3.8,16.9,17.2,0.4,0.8,1.2,0.111,0.3,1.11
"flukety01w","Tye'sha Fluker",2006,21,"CHA",34,-4.4,"C",31,319,"23.4%",5.8,0.385,0.022,0.247,9.1,12.1,5.2,0.3,3.6,17.5,16.6,-0.5,0.3,-0.2,-0.021,-4.8,0.04
"feastal01w","Allison Feaster",2006,30,"CHA",34,-4.4,"F",32,309,"22.6%",3.9,0.336,0.79,0.025,1.1,3.8,11.9,2.2,0.5,14.6,13.7,-0.6,0.3,-0.3,-0.041,-5.7,-0.09
"walkeay01w","Ayana Walker",2006,26,"CHA",34,-4.4,"F",25,182,"13.3%",12.4,0.497,0,0.568,6.8,10,3.1,2.8,4.5,8,12.2,0.3,0.3,0.6,0.129,0.2,0.47
"dupreca01w","Candice Dupree",2006,21,"CHI",34,-14.4,"F",34,1034,"76.0%",19,0.507,0.012,0.3,5.9,10.9,12.9,2.2,2,11.5,22.9,2,0.3,2.3,0.089,-0.5,2.34
"perkiji01w","Jia Perkins",2006,24,"CHI",34,-14.4,"G",30,839,"61.7%",13.3,0.429,0.217,0.224,4.4,7.6,22.9,2.7,1.3,14.6,20.9,0.1,0.1,0.1,0.005,-3.7,0.58
"lassiam01w","Amanda Lassiter",2006,27,"CHI",34,-14.4,"F",32,781,"57.4%",12.1,0.48,0.587,0.122,3.6,6.7,16.3,2.9,1.8,17.6,18.9,0.1,0.1,0.2,0.009,-3.8,0.5
"newtoch01w","Chelsea Newton",2006,23,"CHI",34,-14.4,"G",27,648,"47.6%",11.1,0.463,0.316,0.516,3.3,6.5,16.3,3,0.9,17.4,16.2,0.2,0,0.3,0.018,-3.7,0.44
"lovelst01w","Stacey Lovelace",2006,31,"CHI",34,-14.4,"C",34,628,"46.2%",14.5,0.499,0.275,0.245,8.5,12.9,7.3,1.6,2.7,17.3,22.2,0.2,0.1,0.4,0.023,-3,0.65
"ngoyibe01w","Bernadette Ngoyisa",2006,23,"CHI",34,-14.4,"C",30,626,"46.0%",18.2,0.551,0,0.424,11.6,16.2,10.3,1.2,0.9,18,24.3,1,0.1,1.1,0.07,-1.1,1.22
"dalesst01w","Stacey Dales",2006,26,"CHI",34,-14.4,"F",23,453,"33.3%",9.8,0.481,0.551,0.313,1.5,3.6,17.1,1.1,0.2,16.1,20,0.2,-0.4,-0.2,-0.02,-4.9,0.03
"jacksde01w","Deanna Jackson",2006,26,"CHI",34,-14.4,"F",22,330,"24.3%",13.1,0.451,0.024,0.411,10.8,12,8.2,1.5,0.8,13.1,23.3,0.1,-0.1,0,0.001,-3.8,0.21
"moeggli01w","Liz Moeggenberg",2006,22,"CHI",34,-14.4,"F",27,273,"20.1%",9.8,0.381,0.19,0.476,11.1,10.1,11.2,2,1.9,16.4,15.2,-0.2,-0.1,-0.3,-0.04,-5.4,-0.05
"douglka01w","Katie Douglas",2006,27,"CON",34,10.2,"G-F",32,1003,"73.5%",21.7,0.579,0.428,0.277,4.6,6.8,14.6,3.2,0.3,13.9,23.7,3.5,2.1,5.6,0.223,4.7,4.8
"mcwilta01w","Taj McWilliams-Franklin",2006,35,"CON",34,10.2,"F-C",32,996,"72.9%",20.9,0.543,0.024,0.334,12.7,17.3,14.5,1.8,2.3,17.1,20.6,2.6,2.6,5.2,0.21,4.2,4.53
"whaleli01w","Lindsay Whalen",2006,24,"CON",34,10.2,"G",33,861,"63.1%",16.3,0.528,0.274,0.549,2.4,8,28.8,2.1,0.2,22,18.8,1.8,1.6,3.4,0.16,2.1,3.03
"jonesas01w","Asjha Jones",2006,25,"CON",34,10.2,"F",34,777,"56.9%",18.6,0.511,0.057,0.237,9.2,13.3,11.4,1.5,1.9,14,24.9,1.4,1.7,3.1,0.161,2.5,2.9
"dydekma01w","Margo Dydek",2006,32,"CON",34,10.2,"C",34,743,"54.4%",22.1,0.552,0.016,0.332,5.7,15.6,9.8,1.5,8.4,14.7,20.6,1.7,2.5,4.1,0.223,4.7,3.58
"philler01w","Erin Phillips",2006,21,"CON",34,10.2,"G",34,615,"45.0%",15,0.545,0.483,0.345,3.9,6.7,20.8,2.5,0.2,18.5,15,1.4,1.1,2.5,0.165,2,2.13
"salesny01w","Nykesha Sales",2006,30,"CON",34,10.2,"F-G",22,609,"44.6%",19.1,0.518,0.315,0.197,4.2,7.6,18.2,2.2,0.7,9.5,22.6,1.8,1.1,2.9,0.192,3.4,2.54
"summela01w","Laura Summerton",2006,22,"CON",34,10.2,"C",33,359,"26.3%",6.1,0.483,0.203,0.365,4.1,5.7,8.4,0.4,0.4,18.9,13.3,0,0.4,0.4,0.047,-2.6,0.43
"mahonme01w","Megan Mahoney",2006,23,"CON",34,10.2,"F",31,351,"25.7%",6,0.407,0.341,0.224,5.2,10.6,10.6,1,0.2,21.1,15.2,-0.3,0.6,0.3,0.031,-3.1,0.35
"careyja01w","Jamie Carey",2006,25,"CON",34,10.2,"G",24,286,"20.9%",8,0.523,0.69,0.086,0.4,3.2,17.4,1.3,0,22,12.2,0.2,0.3,0.6,0.078,-1.5,0.5
"willile01w","Le'coe Willingham",2006,25,"CON",34,10.2,"F",29,209,"15.3%",13.9,0.536,0.189,0.245,11.6,14.8,13.6,1.3,0,20.3,15.9,0.3,0.4,0.8,0.144,1.3,0.65
"smithka01w","Katie Smith",2006,32,"DET",34,5.6,"G",34,1140,"83.5%",13.9,0.574,0.533,0.338,2,4.6,17.4,1.2,0.3,15.8,16,3.2,1.5,4.8,0.167,2.1,4.01
